connections,endorsements,recommendations,posts_per_month,profile_views,account_age_days,has_profile_pic,has_summary,has_experience,has_education,skills_count,mutual_connections,is_fake
238,22,3,2.5,89,1612,1,0,1,1,8,12,0
323,0,4,0.6,425,1523,1,1,1,1,25,22,0
259,2,0,3.2,11,1176,1,1,1,1,6,7,0
0,3,2,0.5,3,576,1,1,1,0,0,3,1
160,26,0,1.0,9,267,0,1,1,0,0,1,1
826,29,2,2.9,22,1000,1,1,1,1,7,103,0
425,3,3,1.5,42,1243,1,1,1,1,19,29,0
1288,4,4,3.7,338,664,1,1,1,1,1,7,0
1036,10,3,12.2,249,428,1,0,1,1,8,85,0
97,2,4,3.1,54,842,1,1,1,1,12,18,0
2087,31,5,2.0,18,1373,1,0,1,1,4,3,0
368,20,3,1.7,119,415,1,1,1,1,10,107,0
35,1,0,0.6,8,325,1,1,0,1,1,34,1
122,28,9,1.6,42,579,1,1,0,1,6,22,0
5,0,0,0.0,67,525,1,0,1,1,5,10,1
10,5,0,0.2,1,101,1,0,0,0,6,2,1
1407,7,2,10.1,91,1466,1,1,1,0,9,14,0
79,9,4,8.9,223,1760,1,0,1,1,8,4,0
6,4,1,0.8,12,250,0,0,0,0,4,3,1
771,4,1,2.6,81,1471,1,1,1,1,28,6,0
430,7,1,4.8,29,868,0,1,1,0,4,39,0
139,38,2,1.9,3,1041,1,0,1,1,10,5,0
21,9,0,2.6,90,196,1,1,1,1,6,8,1
483,16,4,4.4,102,1163,1,1,1,1,7,10,0
294,8,3,1.3,47,1019,1,1,1,1,2,2,0
10,1,0,0.1,17,58,1,1,0,0,4,4,1
131,5,5,3.4,12,1606,1,0,1,1,3,18,0
284,1,4,3.5,210,65,1,1,0,1,9,131,0
10,1,0,0.6,20,19,1,1,0,0,1,3,1
190,15,3,7.0,11,2147,1,1,1,1,34,31,0
556,42,1,12.1,21,1264,1,1,1,1,2,14,0
153,6,5,0.9,119,1491,1,1,1,1,11,155,0
20,12,0,0.1,6,128,1,0,1,1,15,3,1
93,1,0,0.3,5,267,1,1,1,0,2,0,1
101,5,0,0.4,39,65,0,1,1,0,4,10,1
44,17,4,3.3,52,617,1,1,1,0,15,119,0
208,2,2,7.2,38,1393,1,1,1,1,7,31,0
88,3,1,0.0,26,262,1,0,1,1,5,7,1
24,3,0,2.3,32,107,1,1,1,1,1,1,1
146,3,3,1.1,5,2350,0,1,0,1,7,25,0
31,1,1,0.4,4,431,1,0,1,0,8,15,1
613,31,2,1.5,23,1310,1,1,1,1,1,11,0
38,7,1,0.3,116,197,0,0,0,1,2,17,1
61,15,4,0.7,83,1286,0,1,1,1,8,13,0
6,3,0,0.1,2,127,1,0,1,0,3,4,1
11,0,0,0.9,4,321,1,1,1,1,0,13,1
526,22,2,3.4,18,1893,1,1,1,1,9,56,0
301,4,4,0.3,35,1988,1,1,1,1,3,15,0
3,1,0,0.2,3,229,0,0,0,1,2,7,1
1,18,1,1.7,5,16,0,0,0,0,13,3,1
63,2,0,0.4,2,411,0,0,0,1,4,2,1
21,9,4,1.0,13,433,1,0,1,1,13,30,0
69,4,1,6.2,43,1883,1,1,1,1,2,34,0
463,10,4,2.9,15,1459,1,1,1,1,5,18,0
357,14,0,0.5,56,263,0,1,0,1,1,8,1
2,9,0,0.4,14,295,1,1,1,0,2,15,1
112,23,2,2.5,43,2941,1,1,1,1,6,2,0
142,77,2,4.6,9,1036,1,1,1,1,7,154,0
52,26,2,2.4,13,1450,1,1,1,1,12,27,0
1111,11,3,9.0,175,593,1,1,1,1,10,44,0
3260,8,3,2.6,74,221,1,1,1,1,7,1,0
1046,5,5,6.4,49,1986,1,1,1,0,11,39,0
272,20,7,2.0,12,1250,1,1,1,1,8,177,0
201,2,3,5.7,22,1936,1,1,1,1,9,8,0
274,11,3,2.3,27,386,1,1,1,1,9,12,0
720,31,3,2.1,53,1133,1,0,1,1,7,4,0
4,0,3,0.0,14,62,1,1,1,1,2,4,1
408,12,2,1.7,1,929,1,1,1,1,5,111,0
9,0,1,1.0,463,180,0,0,0,0,0,1,1
701,17,1,2.0,369,1796,1,1,0,0,2,83,0
397,18,0,4.0,16,1357,0,1,1,1,4,24,0
153,13,6,3.1,2,159,1,1,0,1,4,14,0
76,1,0,2.4,55,49,0,0,0,0,3,19,1
2065,7,4,2.5,82,1772,1,1,1,1,11,12,0
67,5,1,5.3,142,1514,1,0,0,1,13,17,0
64,20,2,7.4,63,1152,1,1,1,0,7,23,0
474,12,2,4.5,25,899,1,1,1,1,18,35,0
2,7,1,0.1,34,303,1,1,0,0,17,6,1
4,12,1,1.5,256,266,1,0,0,0,0,8,1
36,1,1,0.4,139,38,0,0,1,1,3,6,1
51,17,0,3.4,30,664,1,1,1,1,4,31,0
163,0,1,0.6,17,193,1,1,1,1,4,3,1
134,0,0,0.4,14,143,1,0,0,1,2,2,1
299,22,4,0.9,83,1113,1,1,1,1,2,11,0
140,47,4,0.7,19,1323,1,1,1,1,12,24,0
93,11,0,0.2,13,191,1,1,1,0,7,3,1
468,44,3,3.3,34,1131,1,1,1,1,13,9,0
86,17,4,4.2,59,1060,1,0,1,1,4,15,0
1,0,0,1.5,192,42,1,0,0,0,2,2,1
54,68,1,3.3,21,1511,1,1,1,1,8,7,0
211,7,1,1.5,102,1888,1,1,1,1,10,8,0
520,17,2,1.3,65,1961,1,1,1,1,4,8,0
62,11,3,3.5,8,1653,1,1,1,1,7,29,0
298,25,6,1.4,36,1711,1,1,1,0,9,26,0
23,2,0,0.2,26,153,1,1,1,1,1,2,1
6,7,0,0.2,194,25,1,0,0,0,4,14,1
225,40,3,3.0,148,1405,1,1,1,1,16,11,0
56,3,5,2.6,83,691,1,1,1,1,5,14,0
1,15,1,0.1,2,89,1,0,0,1,10,5,1
240,8,1,5.1,33,1221,1,0,1,1,5,3,0
7,3,0,1.3,3,261,0,1,0,1,4,7,1
982,9,2,1.1,5,2008,1,1,1,1,11,31,0
163,27,6,2.5,7,1788,1,1,1,0,6,24,0
266,31,5,3.1,3,1293,1,1,1,0,4,5,0
18,0,0,0.3,41,480,0,0,1,1,2,0,1
19,1,1,0.4,4,432,0,0,1,1,1,8,1
70,0,1,0.3,64,469,1,0,0,0,4,4,1
365,17,0,0.8,376,428,0,0,1,0,0,28,1
211,18,1,1.5,92,1418,1,1,1,1,5,4,0
41,50,2,1.1,64,138,1,1,0,0,3,3,1
386,6,2,5.9,34,1424,1,1,1,1,15,29,0
297,14,5,3.7,131,1499,1,1,1,1,12,24,0
4,0,1,0.3,20,28,1,1,0,1,1,1,1
698,27,5,2.3,42,1528,1,1,1,0,4,12,0
506,24,1,1.3,139,1498,1,1,0,1,4,24,0
406,14,0,0.2,2,140,1,0,1,0,2,0,1
1476,20,3,1.9,41,30,1,1,1,0,5,20,0
158,42,4,1.4,14,1988,1,1,1,1,5,8,0
308,6,3,4.8,6,362,1,0,1,1,2,9,0
34,1,0,0.5,0,99,0,0,1,0,1,0,1
343,5,2,0.4,15,1225,1,0,1,1,5,25,0
809,10,3,1.5,32,1460,1,0,1,1,11,8,0
59,7,2,2.2,40,1644,1,1,1,1,5,333,0
119,3,5,1.3,117,196,1,0,1,1,12,20,0
207,32,6,1.0,20,1399,1,1,1,1,6,21,0
82,9,3,2.7,63,1565,1,1,1,0,13,24,0
160,17,2,4.5,45,1797,1,1,1,1,11,60,0
968,8,4,12.5,35,999,1,1,1,1,8,10,0
699,39,2,1.2,9,652,1,1,1,1,8,13,0
192,14,3,3.4,56,1420,1,1,1,1,10,40,0
159,10,3,1.8,425,1195,1,1,1,1,6,9,0
42,0,0,1.7,11,72,0,0,1,1,5,0,1
895,14,3,0.6,13,480,1,1,1,1,9,50,0
1949,58,3,1.4,44,2491,1,1,1,1,5,53,0
361,1,0,0.1,10,142,1,1,0,1,2,2,1
90,36,1,1.3,38,1172,1,1,1,1,2,18,0
20,0,2,0.3,1,372,0,0,1,1,2,6,1
236,5,5,1.7,33,494,1,1,1,1,10,2,0
38,6,3,1.6,128,449,1,1,1,1,7,29,0
23,5,0,0.9,78,209,1,1,1,0,0,6,1
516,14,1,0.3,34,83,1,0,1,1,4,0,1
172,1,5,1.0,5,1444,1,1,1,1,15,100,0
219,0,1,0.1,3,174,1,0,0,0,0,7,1
63,15,1,1.0,198,933,1,1,1,1,16,25,0
519,7,3,9.4,34,615,0,1,1,1,10,10,0
248,7,2,13.1,2,942,1,1,1,1,9,38,0
17,6,1,0.4,20,150,1,1,0,0,3,12,1
89,2,1,1.6,94,120,1,0,0,1,2,8,1
17,3,0,0.0,66,17,1,0,0,0,7,7,1
46,8,2,3.1,139,1503,1,1,1,0,7,74,0
112,18,3,19.5,7,940,1,1,1,1,2,9,0
157,43,1,8.2,140,2218,1,1,1,1,6,3,0
154,38,3,2.9,10,683,1,1,0,1,6,3,0
31,7,5,6.3,53,1410,1,1,1,1,2,17,0
145,16,2,2.5,77,1599,1,1,1,1,8,38,0
647,11,3,5.3,11,345,1,1,1,1,13,4,0
2090,20,7,10.9,165,1416,1,1,1,1,11,23,0
331,10,4,1.4,94,491,1,1,1,1,8,7,0
193,2,3,1.9,56,898,1,1,1,0,5,30,0
89,3,3,1.4,173,1567,1,1,1,1,6,12,0
36,4,0,0.1,4,163,1,0,1,1,0,6,1
120,5,1,0.4,4,1,1,1,0,1,2,3,1
159,6,2,3.9,4,675,1,0,1,1,15,19,0
90,28,1,3.7,73,1633,1,0,1,1,4,91,0
79,57,5,4.3,34,595,1,1,1,1,9,12,0
223,18,5,1.8,43,1249,1,1,1,0,10,8,0
235,13,0,0.4,25,62,1,1,1,1,1,4,1
563,0,0,0.1,23,225,1,0,1,1,1,11,1
8,0,0,0.0,42,611,1,0,1,1,1,0,1
1205,10,1,0.7,40,1476,1,1,1,1,9,18,0
560,33,4,4.9,19,1320,1,1,1,0,13,28,0
338,6,2,1.9,79,516,1,1,0,1,5,13,0
803,30,3,3.6,17,671,1,1,1,1,38,10,0
69,2,1,0.3,11,1,1,1,1,0,3,2,1
43,1,1,1.3,8,437,1,0,0,1,6,2,1
113,16,2,4.4,7,1295,1,1,1,1,10,24,0
352,64,3,1.2,589,175,1,0,1,1,8,6,0
976,16,3,3.2,43,1589,1,0,1,1,7,8,0
6,15,2,0.1,3,117,1,0,1,1,11,5,1
68,11,1,0.4,16,145,0,0,0,1,8,14,1
123,6,3,3.6,65,2254,1,1,1,0,2,78,0
843,18,0,0.3,91,1922,1,1,1,1,25,8,0
180,2,0,0.1,0,204,1,0,1,1,2,46,1
6,1,0,1.7,0,1025,0,0,1,0,2,2,1
59,5,3,2.4,93,282,1,1,1,1,15,12,0
72,7,3,4.5,427,618,1,1,1,1,3,14,0
72,16,0,1.2,439,1599,1,1,1,1,19,19,0
248,50,1,0.1,4,1,0,0,0,0,7,14,1
114,12,2,2.8,81,1708,1,1,1,1,3,123,0
55,3,0,1.5,483,4,1,1,0,1,13,0,1
715,70,1,4.2,187,2385,1,1,1,1,17,18,0
504,2,0,0.2,7,104,1,1,0,1,3,36,1
72,4,1,0.0,31,336,0,1,0,1,0,2,1
166,12,5,3.1,573,1272,1,1,1,0,9,52,0
192,3,1,4.4,149,2515,1,1,1,1,3,3,0
51,2,0,0.1,1,117,0,0,0,1,0,0,1
175,33,4,0.6,210,1101,1,1,1,1,12,32,0
428,32,5,2.3,14,711,1,1,1,1,16,10,0
190,18,2,3.2,52,1322,1,1,1,1,8,24,0
6,1,0,0.6,11,292,0,0,1,1,1,9,1
328,7,4,0.3,95,2004,1,0,1,1,9,7,0
153,48,2,4.7,18,1724,1,1,1,1,7,34,0
146,19,7,3.0,36,1434,1,1,1,1,3,18,0
10,0,0,1.5,8,118,1,1,1,1,4,0,1
19,6,3,0.5,380,2078,1,1,1,1,3,5,0
172,37,4,3.2,35,1367,1,1,1,1,7,60,0
17,1,0,0.4,19,39,0,1,0,1,30,9,1
1226,11,2,0.9,480,2220,1,1,1,1,3,73,0
3,0,1,0.5,2,176,1,0,1,1,5,3,1
198,3,0,0.6,6,502,1,0,0,1,6,13,1
138,9,3,2.4,22,1474,1,1,1,0,3,182,0
2,6,0,0.1,6,29,1,0,0,1,0,29,1
27,2,0,0.2,17,941,1,0,0,1,1,3,1
536,26,2,1.2,19,396,1,1,1,1,8,9,0
55,3,1,0.2,1,19,0,1,0,0,2,0,1
156,25,2,3.2,85,259,1,1,1,1,2,87,0
493,8,0,0.9,227,2255,1,1,1,0,3,100,0
191,8,4,1.6,63,965,1,0,1,1,25,4,0
203,16,2,1.2,192,699,1,0,1,1,1,16,0
112,3,5,4.4,284,1155,1,1,1,1,3,17,0
457,5,2,3.7,306,2078,1,1,1,1,8,16,0
139,5,3,2.0,41,898,1,1,1,0,23,83,0
3,27,0,0.0,48,106,1,0,0,1,1,1,1
29,4,0,1.1,7,1,0,1,1,1,2,13,1
529,7,2,1.3,15,1337,1,1,1,1,6,27,0
3,7,1,0.5,22,182,0,0,1,1,1,1,1
4,3,0,0.3,112,532,0,0,0,1,2,5,1
20,11,1,1.1,28,143,1,0,0,1,26,2,1
346,36,1,10.4,78,1092,1,1,1,1,14,20,0
12,1,1,0.5,275,113,0,0,1,1,1,2,1
14,24,2,0.3,23,69,1,0,0,0,3,3,1
88,14,1,3.0,44,1115,0,1,1,1,7,105,0
88,1,4,0.9,353,496,1,1,1,1,2,6,0
36,8,0,0.1,6,35,1,1,0,1,1,0,1
435,7,3,2.2,17,1208,1,1,1,1,3,23,0
298,19,3,5.4,45,877,1,1,1,1,9,31,0
18,1,0,0.2,2,69,0,1,1,0,2,1,1
7,0,1,0.2,69,15,1,1,0,1,10,11,1
206,32,1,7.4,86,608,1,1,1,1,7,24,0
382,21,7,2.7,277,2471,1,1,1,1,15,13,0
17,2,0,0.8,1,355,1,1,0,0,2,5,1
483,14,3,4.3,132,1969,1,1,1,1,7,6,0
727,14,5,4.9,15,976,1,1,1,1,4,13,0
18,4,1,1.3,56,209,0,0,0,1,0,0,1
249,9,3,0.9,13,1876,1,1,1,1,11,6,0
178,12,0,0.3,18,6,0,1,1,0,9,1,1
317,0,2,1.1,7,414,1,0,1,0,1,12,1
110,1,1,0.8,8,211,0,0,1,0,0,0,1
36,16,1,1.8,1,345,1,0,1,1,2,0,1
63,7,5,5.8,56,2030,1,1,1,1,4,19,0
592,4,3,3.0,18,2977,1,1,1,1,3,5,0
137,11,0,8.9,36,1098,1,0,1,1,4,54,0
225,11,1,4.2,24,1481,1,1,1,1,21,7,0
8,5,0,0.5,5,94,1,1,1,1,15,3,1
67,2,4,5.6,162,1736,1,1,1,1,3,8,0
84,3,0,0.3,11,94,1,1,0,1,6,26,1
106,8,3,1.5,18,30,1,1,1,1,8,10,0
653,33,4,10.6,153,1549,1,0,1,1,12,21,0
618,60,2,6.7,7,1306,1,0,1,1,10,71,0
10,6,0,0.6,14,199,1,0,0,0,0,0,1
1145,7,7,1.9,56,202,1,0,1,1,8,5,0
25,2,0,0.9,2,29,1,1,0,0,22,2,1
125,6,4,2.9,52,1092,1,1,1,1,6,68,0
1,2,0,0.4,24,98,0,1,0,0,2,1,1
110,11,2,2.7,13,1208,1,1,1,1,11,86,0
92,11,4,2.1,50,1231,1,1,1,0,3,8,0
368,7,2,3.3,8,1350,1,1,1,1,9,6,0
344,14,3,3.0,2,1268,1,1,1,1,6,41,0
6,6,0,0.1,16,1,1,1,0,0,2,16,1
306,2,2,4.1,31,1224,1,1,1,1,20,18,0
25,3,0,0.5,12,535,1,0,0,0,8,1,1
137,31,1,0.0,1,38,1,0,0,1,8,6,1
83,3,0,1.5,23,134,0,0,1,1,0,2,1
245,20,4,1.5,101,1394,1,1,1,1,8,19,0
4,1,0,1.7,1,183,1,0,1,0,30,2,1
90,3,1,0.2,11,8,1,1,1,0,2,4,1
687,9,5,6.8,57,2563,1,1,1,1,1,15,0
109,16,6,1.0,29,1026,1,1,1,0,1,21,0
127,24,2,3.2,122,1865,0,0,1,1,2,2,0
66,31,4,2.0,32,875,1,0,1,0,5,17,0
802,8,1,2.6,52,2110,1,1,1,1,7,13,0
154,9,1,1.5,6,825,1,0,1,1,6,64,0
215,11,2,6.0,150,1724,1,1,1,1,4,11,0
89,25,1,7.8,176,396,1,1,1,0,5,25,0
42,3,0,0.1,1,86,1,0,1,0,1,18,1
89,6,1,0.6,130,55,1,0,0,0,1,33,1
256,3,1,2.3,250,1336,1,1,1,1,4,18,0
1263,5,2,1.9,8,335,1,1,1,1,4,67,0
56,0,0,0.0,7,13,1,1,0,1,0,4,1
99,8,4,3.6,54,1266,1,1,1,1,5,13,0
110,41,1,0.2,4,114,0,0,1,1,0,6,1
48,1,1,0.2,9,67,1,0,1,0,3,1,1
91,3,2,3.1,159,237,1,1,1,1,23,2,0
14,9,0,0.0,17,228,1,1,1,0,2,14,1
211,39,4,2.6,173,588,1,1,1,1,10,69,0
313,2,0,0.4,14,469,1,1,1,0,0,34,1
3062,22,1,1.1,17,576,1,1,1,1,11,4,0
75,5,0,1.5,30,155,1,0,0,0,0,0,1
939,11,3,3.3,64,1499,1,1,1,1,4,52,0
20,0,1,0.9,10,16,1,1,0,0,6,2,1
81,8,0,0.5,7,110,0,0,0,1,2,4,1
115,5,2,4.9,37,1681,1,1,1,1,11,20,0
10,17,5,1.8,87,2445,1,1,1,1,5,35,0
175,94,6,8.5,126,934,1,1,1,1,5,46,0
399,14,5,8.0,21,1106,1,1,1,1,5,42,0
33,1,2,0.6,23,418,1,0,0,0,1,1,1
22,0,0,0.5,17,19,0,1,0,0,2,9,1
25,1,0,0.0,55,69,1,1,1,0,1,36,1
17,2,4,0.1,123,173,1,0,1,0,0,2,1
174,58,3,1.3,61,1456,1,1,1,1,5,16,0
72,8,2,0.4,178,191,0,0,0,0,2,10,1
111,1,0,1.5,1,106,0,1,0,1,2,2,1
107,5,0,0.1,1,380,0,0,1,0,2,3,1
10,5,1,0.3,3,309,1,1,0,0,0,93,1
1322,7,2,3.8,618,1449,1,1,1,1,11,23,0
878,1,2,0.1,3,104,1,0,1,1,1,0,1
544,80,2,3.1,110,1019,1,1,1,1,13,51,0
71,17,2,2.0,1239,1350,1,1,1,1,5,12,0
153,42,1,4.3,533,667,1,1,1,1,2,145,0
76,1,0,0.7,0,104,1,1,1,0,8,9,1
101,8,5,4.4,304,1132,1,0,1,0,28,12,0
24,4,1,1.8,15,4,1,0,0,0,0,4,1
31,0,0,0.5,11,8,1,0,1,0,0,14,1
211,18,3,3.5,172,886,1,1,1,1,3,33,0
302,37,2,3.5,118,644,1,1,1,1,4,4,0
6,44,0,0.2,37,89,1,1,1,0,27,9,1
392,23,1,2.8,26,2500,1,1,1,1,5,123,0
57,0,3,5.2,74,773,1,1,1,1,2,12,0
41,25,0,1.7,437,527,1,0,1,1,27,3,0
12,1,0,0.2,3,742,1,0,1,1,5,8,1
72,19,0,1.0,65,227,0,1,1,1,5,3,1
285,5,3,3.3,43,1120,1,1,1,1,34,9,0
102,8,0,0.2,5,156,1,0,1,1,0,1,1
572,4,2,3.1,27,1259,1,1,1,1,6,50,0
236,4,2,4.1,38,3180,1,1,1,0,10,38,0
49,61,4,1.6,51,1241,1,1,1,1,19,42,0
995,4,3,7.0,9,512,1,1,1,0,3,51,0
722,5,6,2.4,48,1177,1,0,1,1,26,15,0
309,31,6,5.0,27,1453,1,1,1,1,13,25,0
70,0,3,1.1,19,110,0,0,1,1,2,0,1
510,28,2,3.1,19,1750,1,1,1,1,14,60,0
180,3,5,2.3,162,370,1,1,1,1,5,17,0
1700,69,2,1.5,79,2181,1,0,1,1,2,20,0
68,6,0,0.3,13,1297,1,1,1,0,1,9,1
1635,11,2,5.0,10,724,1,1,1,1,3,10,0
92,0,1,0.2,12,146,0,0,0,1,10,1,1
65,47,1,0.9,674,1778,1,1,1,1,3,2,0
217,67,3,7.5,155,676,1,1,1,1,5,9,0
346,1,1,0.2,13,11,1,0,1,0,2,18,1
911,3,4,2.9,13,1706,1,1,1,1,2,23,0
1012,6,3,0.9,108,1162,1,1,1,1,6,23,0
266,13,4,1.7,39,1718,1,1,1,1,9,59,0
309,2,2,0.3,5,343,1,1,1,0,30,0,1
1298,42,4,5.4,39,116,1,1,1,1,4,13,0
213,11,5,3.7,11,250,1,1,1,1,3,25,0
6,6,1,1.9,7,127,1,0,0,1,3,1,1
616,24,0,15.8,33,1301,1,1,1,1,4,35,0
94,20,2,2.2,6,1073,1,1,0,1,27,37,0
2960,24,5,3.7,8,35,1,1,1,1,5,3,0
3,8,0,0.7,2,45,1,0,1,0,2,6,1
92,3,0,2.0,4,327,1,1,1,1,1,3,1
829,14,2,1.8,57,1318,1,1,1,0,1,62,0
97,2,0,0.5,84,28,1,0,0,1,1,2,1
803,7,3,2.5,25,1030,1,1,1,1,6,63,0
29,0,0,1.3,3,16,1,0,1,1,1,6,1
104,40,7,3.6,279,1223,1,1,1,1,13,1,0
33,1,1,0.8,7,409,0,0,0,0,2,3,1
142,3,6,1.1,50,1114,1,1,1,1,9,5,0
399,6,3,1.6,21,896,1,1,1,1,3,14,0
372,14,5,1.6,16,875,1,1,0,1,5,3,0
179,4,5,2.7,139,728,1,1,1,1,5,58,0
194,6,5,6.5,151,862,1,1,1,1,26,29,0
207,3,2,6.7,387,1858,0,1,1,1,10,9,0
157,20,4,0.9,31,113,1,0,1,1,11,23,0
1334,3,3,1.2,6,1419,1,0,1,1,1,257,0
496,2,0,4.4,224,728,1,1,1,1,9,10,0
276,14,3,1.8,73,483,1,0,1,1,14,16,0
567,10,4,2.3,107,710,1,1,1,1,17,4,0
85,23,0,0.3,37,59,0,0,1,0,0,3,1
29,1,0,0.1,5,202,1,1,0,1,0,22,1
251,3,2,0.7,62,30,1,1,1,1,17,105,0
85,14,3,2.9,11,1213,1,0,1,1,4,38,0
177,27,0,2.5,32,1343,1,0,1,1,10,24,0
22,10,2,0.6,10,185,1,0,0,0,13,155,1
1922,55,3,2.7,537,1619,1,1,1,1,10,34,0
31,2,1,1.0,67,196,1,1,0,0,2,1,1
79,25,5,0.9,100,1060,1,1,1,1,7,44,0
133,30,6,3.7,32,1048,1,1,1,1,10,39,0
137,4,2,7.2,33,1548,1,1,1,1,10,156,0
43,0,0,2.3,5,177,0,1,0,1,2,15,1
20,2,0,0.2,5,24,0,1,1,1,15,1,1
384,50,2,1.0,332,1503,1,1,1,1,2,30,0
363,25,3,2.8,65,614,1,0,1,1,9,28,0
701,1,2,1.6,90,989,1,0,1,1,6,79,0
37,3,0,0.2,26,81,0,0,0,0,5,6,1
1915,46,1,1.7,26,650,1,1,1,1,2,8,0
9,1,2,1.0,6,496,1,1,1,0,1,1,1
1,4,0,0.2,0,381,1,0,1,1,1,0,1
2,2,1,0.1,7,368,1,1,0,0,1,2,1
4,28,0,1.8,58,132,1,1,0,0,12,6,1
512,5,1,4.3,14,367,1,1,1,1,6,33,0
50,15,2,0.9,32,1456,1,1,1,1,20,18,0
715,5,0,0.3,1,35,0,0,0,0,2,17,1
168,14,2,1.6,14,1790,1,1,1,1,1,18,0
564,22,3,3.0,253,2251,1,1,1,1,7,19,0
664,34,4,0.7,183,1373,1,1,1,1,4,56,0
64,0,0,0.1,16,274,1,0,1,0,2,10,1
69,7,1,0.1,97,86,0,1,0,1,1,1,1
70,33,0,0.9,84,235,0,0,1,0,5,16,1
634,13,1,3.0,16,1103,1,1,1,1,12,29,0
121,0,1,0.1,3,126,1,0,1,1,0,14,1
56,8,3,1.5,16,513,1,1,1,1,18,45,0
412,9,4,3.4,328,797,1,1,1,1,13,6,0
176,33,2,4.4,203,952,1,1,1,1,7,2,0
54,12,0,0.3,4,16,1,1,0,0,0,1,1
1474,5,5,0.6,143,1644,1,1,1,1,4,31,0
306,2,1,1.1,60,2263,1,1,1,1,9,23,0
77,2,1,1.0,2,62,0,1,1,1,2,16,1
306,89,3,3.8,64,1188,1,1,1,0,5,10,0
409,12,0,1.6,29,1480,1,1,1,1,4,6,0
65,75,3,0.6,83,30,1,1,1,1,2,8,0
63,1,0,0.5,12,345,1,0,1,1,4,4,1
205,6,3,0.8,5,1380,1,0,1,1,15,4,0
947,12,4,2.7,2,787,1,0,1,1,3,5,0
87,7,0,0.1,123,24,1,1,0,0,5,1,1
19,1,0,0.4,6,438,1,0,1,0,7,5,1
451,28,2,2.9,70,30,1,1,1,1,9,77,0
250,1,1,0.0,2,230,1,1,1,1,14,21,1
621,47,2,4.9,24,1613,1,1,1,1,17,48,0
87,3,0,0.1,1,182,1,0,0,1,1,3,1
465,21,4,1.7,409,1342,1,1,1,1,15,18,0
541,11,3,1.6,48,1139,1,1,1,1,4,48,0
33,0,0,0.1,45,104,0,0,0,0,4,1,1
11,13,0,0.1,132,171,1,0,0,1,0,9,1
115,0,0,0.0,18,464,1,0,0,1,2,5,1
40,3,1,0.2,10,205,1,0,1,1,0,1,1
158,6,1,1.8,106,1759,1,0,1,1,6,32,0
481,2,1,3.3,350,2381,1,1,1,1,1,30,0
3,1,0,0.2,3,90,0,0,1,0,2,6,1
60,8,2,4.4,203,1360,0,1,1,1,1,42,0
455,59,4,1.4,49,782,1,1,1,1,5,5,0
26,0,0,3.1,133,92,0,1,0,0,10,7,1
349,6,3,1.2,24,1012,1,1,1,1,5,20,0
199,20,0,0.8,1,297,1,0,0,0,1,4,1
41,1,0,0.6,4,105,1,1,1,0,11,3,1
513,1,1,0.4,4,34,1,1,1,0,20,8,1
177,5,2,1.4,49,638,1,0,1,1,2,73,0
2185,75,3,3.2,102,1638,1,1,1,1,3,25,0
67,0,0,0.9,8,368,1,0,0,1,1,2,1
795,80,2,2.8,297,1055,1,1,1,1,1,47,0
409,10,2,2.7,17,1817,0,1,0,1,10,27,0
400,18,5,3.5,193,656,1,1,1,1,12,19,0
60,7,0,0.1,128,112,0,1,0,0,2,6,1
195,3,2,14.1,30,1960,1,1,0,1,14,62,0
60,7,2,28.0,52,1152,1,1,0,1,4,89,0
1819,4,8,2.6,82,1138,1,1,1,1,7,7,0
126,9,0,0.3,0,194,1,0,0,1,3,1,1
76,1,1,2.5,4,50,1,0,0,1,16,11,1
129,18,5,2.8,96,252,1,1,0,1,9,13,0
96,14,2,19.9,27,248,1,1,1,1,2,8,0
15,0,0,1.9,40,507,1,0,0,0,3,0,1
551,39,2,1.5,14,278,1,0,1,1,13,28,0
123,5,0,0.4,7,41,1,0,1,0,1,8,1
292,15,5,2.4,182,2041,1,0,0,1,3,62,0
264,13,2,1.9,28,1550,1,0,1,1,6,79,0
109,12,3,18.8,34,2005,1,1,1,1,8,16,0
2,0,3,0.2,40,10,1,1,0,1,1,53,1
222,15,4,0.8,113,222,1,1,1,1,1,9,0
168,3,0,0.2,19,364,0,0,0,1,3,16,1
301,8,5,3.0,57,2365,1,1,1,1,2,27,0
51,5,2,6.0,32,1039,1,1,1,1,3,18,0
240,13,5,1.1,72,816,1,1,1,1,7,26,0
177,49,3,3.3,34,1367,1,1,1,1,11,41,0
12,4,0,0.1,20,190,1,1,0,0,12,1,1
11,9,1,0.2,8,284,1,0,1,1,3,0,1
127,18,2,3.1,47,1419,1,1,1,1,5,5,0
281,62,1,11.9,138,2281,1,1,0,1,8,3,0
110,16,6,2.3,108,981,1,1,1,1,3,39,0
55,22,1,2.3,30,1866,1,1,1,1,5,23,0
18,0,0,0.1,15,169,1,1,0,0,2,1,1
184,5,3,5.0,530,1092,1,1,1,0,8,29,0
3,1,0,1.9,4,180,1,0,0,0,13,19,1
428,10,5,3.7,72,1967,1,0,1,1,7,57,0
537,15,3,2.3,220,1736,1,1,1,1,2,19,0
108,6,5,1.1,20,220,1,1,1,1,9,9,0
0,2,0,0.7,6,134,1,1,1,0,4,3,1
15,1,2,1.3,125,42,0,0,1,1,7,24,1
120,9,4,4.0,37,1660,1,1,1,1,2,9,0
532,16,4,1.2,34,2116,1,1,1,1,3,65,0
